channel_name	channel_code	alias_name
益阳电视台赫山频道	duer_0_1142	益阳电视台赫山频道/益阳电视台赫山/益阳赫山台/益阳赫山
嘉善新闻综合	duer_0_1143	嘉善新闻综合/嘉善电视台新闻综合频道/嘉善电视台新闻综合
嘉善善文化	duer_0_1144	嘉善善文化/嘉善电视台善文化频道/嘉善电视台善文化
嘉善影视娱乐	duer_0_1145	嘉善影视娱乐/嘉善电视台影视娱乐频道/嘉善电视台影视娱乐
嘉善图文信息	duer_0_1146	嘉善图文信息/嘉善电视台图文信息频道/嘉善电视台图文信息
抚州三套	duer_0_1147	抚州三套/抚州三/抚州三台
玉林互动信息	duer_0_1148	玉林互动信息/玉林电视台互动信息频道/玉林电视台互动信息
玉林互动娱乐	duer_0_1149	玉林互动娱乐/玉林电视台互动娱乐频道/玉林电视台互动娱乐
玉林互动音乐	duer_0_1150	玉林互动音乐/玉林电视台互动音乐频道/玉林电视台互动音乐
鄂州新闻频道	duer_0_1151	鄂州新闻频道/鄂州新闻/鄂州电视台新闻频道/鄂州电视台新闻/鄂州新闻台
鄂州经视频道	duer_0_1152	鄂州经视频道/鄂州经视/鄂州电视台经视频道/鄂州电视台经视/鄂州经视台
鄂州综艺频道	duer_0_1153	鄂州综艺频道/鄂州综艺/鄂州电视台综艺频道/鄂州电视台综艺/鄂州综艺台
鄂州图文信息	duer_0_1154	鄂州图文信息/鄂州图文台/鄂州图文
东营图文频道	duer_0_1155	东营图文频道/东营图文/东营电视台图文频道/东营电视台图文
建德生活文体频道	duer_0_1156	建德生活文体频道/建德生活文体/建德电视台生活文体频道/建德电视台生活文体/建德生活文体台
灯塔综合频道	duer_0_1157	灯塔综合频道/灯塔综合/灯塔电视台综合频道/灯塔电视台综合
灯塔图文频道	duer_0_1158	灯塔图文频道/灯塔图文/灯塔电视台图文频道/灯塔电视台图文/灯塔图文台
灯塔娱乐频道	duer_0_1159	灯塔娱乐频道/灯塔娱乐/灯塔电视台娱乐频道/灯塔电视台娱乐/灯塔娱乐台
晋江民生频道	duer_0_1160	晋江民生频道/晋江民生/晋江电视台民生频道/晋江电视台民生
睛彩河北频道	duer_0_1161	睛彩河北频道/睛彩河北
平凉综合频道	duer_0_1162	平凉综合频道/平凉综合/平凉综合台
平凉公共频道	duer_0_1163	平凉公共频道/平凉公共/平凉公共台
永嘉公共频道	duer_0_1164	永嘉公共频道/永嘉公共/永嘉公共台
永嘉招工频道	duer_0_1165	永嘉招工频道/永嘉招工/永嘉招工台
铜陵综合频道	duer_0_1166	铜陵综合频道/铜陵综合/铜陵电视台新闻综合频道/铜陵电视台新闻综合/铜陵一套/铜陵一/铜陵一台
铜陵生活频道	duer_0_1167	铜陵生活频道/铜陵生活/铜陵电视台生活服务频道/铜陵电视台生活服务/铜陵二套/铜陵二/铜陵二台
铜陵影视娱乐频道	duer_0_1168	铜陵影视娱乐频道/铜陵影视娱乐/铜陵电视台影视娱乐频道/铜陵电视台影视娱乐/铜陵三套/铜陵三/铜陵三台
上虞新闻综合	duer_0_1169	上虞新闻综合/上虞新闻台/上虞新闻/上虞新闻综合台
上虞经济文化	duer_0_1170	上虞经济文化/上虞经济台/上虞经济
上虞新商都	duer_0_1171	上虞新商都/上虞新商都频道
上虞图文频道	duer_0_1172	上虞图文频道/上虞图文/上虞图文信息频道/上虞图文信息/上虞图文台
测试频道21	duer_0_1173	测试频道21
测试频道22	duer_0_1174	测试频道22
测试频道23	duer_0_1175	测试频道23
测试频道24	duer_0_1176	测试频道24
测试频道25	duer_0_1177	测试频道25
测试频道26	duer_0_1178	测试频道26
测试频道27	duer_0_1179	测试频道27
启东新闻综合	duer_0_1180	启东新闻综合/启东新闻综合台/启东新闻台/启东新闻/启东综合台/启东综合
启东社会生活	duer_0_1181	启东社会生活/启东社会生活台/启东电视台社会生活台/启东电视台社会生活
启东电视剧	duer_0_1182	启东电视剧/启东电视剧台
启东影视	duer_0_1183	启东影视/启东影视台/启东电视台影视台/启东电视台影视
启东公共	duer_0_1184	启东公共/启东公共台/启东电视台公共台/启东电视台公共
鹰潭电视剧频道	duer_0_1185	鹰潭电视剧频道/鹰潭电视剧/鹰潭电视台电视剧频道/鹰潭电视台电视剧
鹰潭电影频道	duer_0_1186	鹰潭电影频道/鹰潭电影/鹰潭电视台电影频道/鹰潭电视台电影
贵溪综合频道	duer_0_1187	贵溪综合频道/贵溪综合/贵溪电视台综合频道/贵溪电视台综合/贵溪综合台
贵溪影视频道	duer_0_1188	贵溪影视频道/贵溪影视/贵溪电视台影视频道/贵溪电视台影视/贵溪影视台
贵溪都市频道	duer_0_1189	贵溪都市频道/贵溪都市/贵溪电视台都市频道/贵溪电视台都市/贵溪都市台
贵溪生活频道	duer_0_1190	贵溪生活频道/贵溪生活/贵溪电视台生活频道/贵溪电视台生活/贵溪生活台
尚志新闻综合	duer_0_1191	尚志新闻综合
尚志公共	duer_0_1192	尚志公共
尚志生活	duer_0_1193	尚志生活
尚志娱乐	duer_0_1194	尚志娱乐
尚志影视	duer_0_1195	尚志影视
乌兰察布生活	duer_0_1196	乌兰察布生活/乌兰察布电视台生活频道/乌兰察布电视台生活/乌兰察布3/乌兰察布三台/乌兰察布三
阜阳综合频道	duer_0_1197	阜阳综合频道/阜阳综合/阜阳电视台新闻综合频道/阜阳电视台新闻综合/阜阳新闻频道/阜阳新闻
阜阳公共频道	duer_0_1198	阜阳公共频道/阜阳公共/阜阳电视台公共频道/阜阳电视台公共
阜阳都市频道	duer_0_1199	阜阳都市频道/阜阳都市/阜阳电视台都市频道/阜阳电视台都市
阜阳科教农	duer_0_1200	阜阳科教农/阜阳电视台科教农频道/阜阳电视台科教农/阜阳教育
新郑综合频道	duer_0_1201	新郑综合频道/新郑综合/新郑综合台
新郑农村频道	duer_0_1202	新郑农村频道/新郑农村/新郑农村台
新郑城市频道	duer_0_1203	新郑城市频道/新郑城市/新郑城市台
新郑道德频道	duer_0_1204	新郑道德频道/新郑道德/新郑道德台
新郑图文信息	duer_0_1205	新郑图文信息/新郑图文台/新郑图文
东莞剧院	duer_0_1206	东莞剧院
海林新闻频道	duer_0_1207	海林新闻频道/海林新闻/海林电视台新闻频道/海林电视台新闻/海林新闻台
海林影视频道	duer_0_1208	海林影视频道/海林影视/海林电视台影视频道/海林电视台影视/海林影视台
海林文艺频道	duer_0_1209	海林文艺频道/海林文艺/海林电视台文艺频道/海林电视台文艺/海林文艺台
鹤岗文艺频道	duer_0_1210	鹤岗文艺频道/鹤岗文艺/鹤岗文艺台
鹤岗影视频道	duer_0_1211	鹤岗影视频道/鹤岗影视/鹤岗影视台
漯河新闻综合	duer_0_1212	漯河新闻综合/漯河电视台新闻综合频道/漯河电视台新闻综合/漯河新闻频道/漯河新闻
SCCN农教资讯	duer_0_1213	sccn农教资讯/sccn农教资讯频道/四川农教资讯
莱州综合频道	duer_0_1214	莱州综合频道/莱州综合/莱州综合台
莱州影视频道	duer_0_1215	莱州影视频道/莱州影视/莱州影视台
莱州商务频道	duer_0_1216	莱州商务频道/莱州商务/莱州商务台
绥化新闻频道	duer_0_1217	绥化新闻频道/绥化新闻/绥化电视台新闻综合频道/绥化电视台新闻综合/绥化综合台/绥化综合
绥化公共频道	duer_0_1218	绥化公共频道/绥化公共/绥化电视台公共频道/绥化电视台公共/绥化公共台
沭阳科教频道	duer_0_1219	沭阳科教频道/沭阳科教/沭阳电视台科教频道/沭阳电视台科教/沭阳科教台
沭阳综艺频道	duer_0_1220	沭阳综艺频道/沭阳综艺/沭阳电视台综艺频道/沭阳电视台综艺/沭阳综艺台
沭阳影视频道	duer_0_1221	沭阳影视频道/沭阳影视/沭阳电视台影视频道/沭阳电视台影视/沭阳影视台
沭阳图文频道	duer_0_1222	沭阳图文频道/沭阳图文/沭阳电视台图文频道/沭阳电视台图文/沭阳图文台
爱看剧场	duer_0_1223	爱看剧场/爱看剧场频道
欧美精选	duer_0_1224	欧美精选/欧美精选频道/湖北欧美剧场频道/湖北欧美剧场
星合影视	duer_0_1225	星合影视/星合影视频道
奇观天下	duer_0_1226	奇观天下/奇观天下频道
澧县综合频道	duer_0_1227	澧县综合频道/澧县综合/澧县电视台综合频道/澧县电视台综合/澧县综合台
澧县综艺频道	duer_0_1228	澧县综艺频道/澧县综艺/澧县电视台综艺频道/澧县电视台综艺/澧县综艺台
澧县影视剧频道	duer_0_1229	澧县影视剧频道/澧县影视剧/澧县电视台影视剧频道/澧县电视台影视剧/澧县影视剧台
澧县文化生活频道	duer_0_1230	澧县文化生活频道/澧县文化生活/澧县电视台文化生活频道/澧县电视台文化生活/澧县文化台/澧县文化/澧县生活台/澧县生活
衡阳都市频道	duer_0_1231	衡阳都市频道/衡阳都市/衡阳电视台都市频道/衡阳电视台都市/衡阳都市台
衡阳生活频道	duer_0_1232	衡阳生活频道/衡阳生活/衡阳电视台生活频道/衡阳电视台生活/衡阳生活台
衡阳娱乐频道	duer_0_1233	衡阳娱乐频道/衡阳娱乐/衡阳电视台娱乐频道/衡阳电视台娱乐/衡阳娱乐台
衡阳资讯频道	duer_0_1234	衡阳资讯频道/衡阳资讯/衡阳电视台资讯频道/衡阳电视台资讯/衡阳资讯台
衡阳党建先锋频道	duer_0_1235	衡阳党建先锋频道/衡阳党建先锋/衡阳党建先锋台
多彩云导视	duer_0_1236	多彩云导视
睛彩渭南	duer_0_1237	睛彩渭南
骄阳剧场频道	duer_0_1238	骄阳剧场频道/骄阳剧场/湖北骄阳剧场频道/湖北骄阳剧场/骄阳大剧频道/骄阳大剧
宣城新闻综合	duer_0_1239	宣城新闻综合/宣城电视台新闻综合频道/宣城电视台新闻综合/宣城新闻频道/宣城新闻
宣城经济生活	duer_0_1240	宣城经济生活/宣城电视台经济生活频道/宣城电视台经济生活/宣城公共
宣城影视频道	duer_0_1241	宣城影视频道/宣城影视/宣城电视台影视文化频道/宣城电视台影视文化/宣城三套/宣城三
睛彩云南	duer_0_1242	睛彩云南
乐山生活·纪录	duer_0_1243	乐山生活·纪录/乐山电视台生活·纪录频道/乐山电视台生活·纪录
SCN互动证券	duer_0_1244	scn互动证券
河北新闻录播	duer_0_1245	河北新闻录播/河北电视台新闻录播
嘉丽购物频道	duer_0_1246	嘉丽购物频道/嘉丽购物/嘉丽购
CNTV城市剧场	duer_0_1247	cntv城市剧场
CNTV音乐现场	duer_0_1248	cntv音乐现场
CNTV军旅剧场	duer_0_1249	cntv军旅剧场
CNTV足球	duer_0_1250	cntv足球
CNTV古装剧场	duer_0_1251	cntv古装剧场
CNTV母婴健康	duer_0_1252	cntv母婴健康
CNTV军事	duer_0_1253	cntv军事
CNTV地理	duer_0_1254	cntv地理
CNTV高网	duer_0_1255	cntv高网
CNTV精选	duer_0_1256	cntv精选
CNTV台球	duer_0_1257	cntv台球
CNTV武侠剧场	duer_0_1258	cntv武侠剧场
CNTV美人	duer_0_1259	cntv美人
CNTV鉴赏	duer_0_1260	cntv鉴赏
CNTV星影	duer_0_1261	cntv星影
CNTV早教	duer_0_1262	cntv早教
CNTV家庭影院	duer_0_1263	cntv家庭影院
CNTV好学生	duer_0_1264	cntv好学生
CNTV喜剧影院	duer_0_1265	cntv喜剧影院
CNTV动作影院	duer_0_1266	cntv动作影院
CNTV墨宝	duer_0_1267	cntv墨宝
CNTV光影	duer_0_1268	cntv光影
CNTV戏曲	duer_0_1269	cntv戏曲
CNTV爱生活	duer_0_1270	cntv爱生活
CNTV解密	duer_0_1271	cntv解密/cntv揭秘
CNTV武术	duer_0_1272	cntv武术
CNTV美妆	duer_0_1273	cntv美妆
CNTV动画	duer_0_1274	cntv动画
唐山党员教育	duer_0_1275	唐山党员教育/唐山电视台党员教育频道/唐山电视台党员教育
汉中一套	duer_0_1276	汉中一套/汉中一/汉中电视台新闻综合频道/汉中电视台新闻综合/汉中一台
汉中二套	duer_0_1277	汉中二套/汉中二/汉中电视台经济科教频道/汉中电视台经济科教/汉中二台
汉中三套	duer_0_1278	汉中三套/汉中三/汉中电视台文化旅游频道/汉中电视台文化旅游/汉中三台
汉中四套	duer_0_1279	汉中四套/汉中四/汉中电视台四套/汉中电视台四/汉中四台
文山新闻综合频道	duer_0_1280	文山新闻综合频道/文山新闻综合/文山电视台新闻综合频道/文山电视台新闻综合/文山新闻台/文山新闻/文山综合台/文山综合
文山公共频道	duer_0_1281	文山公共频道/文山公共/文山电视台公共频道/文山电视台公共/文山公共台
凉山彝语频道	duer_0_1282	凉山彝语频道/凉山彝语/凉山电视台彝语频道/凉山电视台彝语/凉山彝语台
初中一年级	duer_0_1283	初中一年级
初中二年级	duer_0_1284	初中二年级
初中三年级	duer_0_1285	初中三年级
绥化影视频道	duer_0_1286	绥化影视频道/绥化影视/绥化电视台影视频道/绥化电视台影视/绥化影视台
绥化图文频道	duer_0_1287	绥化图文频道/绥化图文/绥化电视台图文频道/绥化电视台图文/绥化图文台
睛彩昆明	duer_0_1288	睛彩昆明
安徽骄阳剧场频道	duer_0_1289	安徽骄阳剧场频道/安徽骄阳剧场
睛彩太原	duer_0_1290	睛彩太原
熊猫频道	duer_0_1291	熊猫频道/熊猫/cntv熊猫频道/cntv熊猫
亳州都市频道	duer_0_1292	亳州都市频道/亳州都市/亳州电视台都市频道/亳州电视台都市
QTV-李沧	duer_0_1293	qtv李沧/青岛李沧台/青岛李沧
随州都市频道	duer_0_1294	随州都市频道/随州都市/随州电视台都市频道/随州电视台都市
娄底都市频道	duer_0_1295	娄底都市频道/娄底都市/娄底电视台都市频道/娄底电视台都市/娄底都市台
达州综合频道	duer_0_1296	达州综合频道/达州综合/达州电视台新闻综合频道/达州电视台新闻综合/达州新闻综合频道/达州新闻综合/达州新闻综合台/达州新闻台/达州新闻
达州公共频道	duer_0_1297	达州公共频道/达州公共/达州电视台公共频道/达州电视台公共/达州公共台
达州城市公众	duer_0_1298	达州城市公众/达州电视台城市公众频道/达州电视台城市公众/达州城市台/达州城市
泰兴生活频道	duer_0_1299	泰兴生活频道/泰兴生活/泰兴电视台生活频道/泰兴电视台生活
泰兴综合频道	duer_0_1300	泰兴综合频道/泰兴综合/泰兴电视台综合频道/泰兴电视台综合
泰兴影视频道	duer_0_1301	泰兴影视频道/泰兴影视/泰兴电视台影视频道/泰兴电视台影视
泰兴图文频道	duer_0_1302	泰兴图文频道/泰兴图文/泰兴电视台图文频道/泰兴电视台图文
名师公开课	duer_0_1303	名师公开课
热播影院	duer_0_1304	热播影院
中国联通特约	duer_0_1305	中国联通特约/中国联通特约频道
I家TV	duer_0_1306	i家tv/爱家tv
辽阳图文1	duer_0_1307	辽阳图文1/辽阳电视台图文信息频道/辽阳电视台图文信息/辽阳图文信息频道/辽阳图文信息/辽阳图文信息台
辽阳图文2	duer_0_1308	辽阳图文2/辽阳电视台信息图文频道/辽阳电视台信息图文/辽阳信息图文频道/辽阳信息图文/辽阳信息台/辽阳信息/辽阳图文台/辽阳图文
移动戏曲	duer_0_1309	移动戏曲/河南电视台移动戏曲频道/河南电视台移动戏曲
巴彦淖尔-1	duer_0_1310	巴彦淖尔1/巴彦淖尔一台/巴彦淖尔一
巴彦淖尔-2	duer_0_1311	巴彦淖尔2/巴彦淖尔二台/巴彦淖尔二
巴彦淖尔-3	duer_0_1312	巴彦淖尔3/巴彦淖尔三台/巴彦淖尔三
大众生活频道	duer_0_1313	大众生活频道/大众生活/cctvip电视大众生活频道/cctvip电视大众生活/iptv大众生活
白山一套	duer_0_1314	白山一套/白山一/白山一台
白山二套	duer_0_1315	白山二套/白山二/白山二台
本溪图文	duer_0_1316	本溪图文
